Field1,Text,Text1,Text2
"Elon Musk
@elonmusk
·
30 de jul de 2020
The rumor that Bill Gates & I are lovers is completely untrue
13,1 mil
52,1 mil
498,3 mil
Mostrar esta sequência",@elonmusk,30 de jul de 2020,The rumor that Bill Gates & I are lovers is completely untrue
"Elon Musk
@elonmusk
·
24 de jul de 2020
Another government stimulus package is not in the best interests of the people imo
30,3 mil
33,2 mil
123,9 mil
Mostrar esta sequência",@elonmusk,24 de jul de 2020,Another government stimulus package is not in the best interests of the people imo
"Elon Musk
@elonmusk
·
22 de jul de 2020
You don’t have a soul, you are a soul
10,4 mil
44,2 mil
324,8 mil",@elonmusk,22 de jul de 2020,"You don’t have a soul, you are a soul"
"Elon Musk
@elonmusk
·
22 de jul de 2020
Where are the memes? Send in … the memes …
26,5 mil
13 mil
187,6 mil",@elonmusk,22 de jul de 2020,Where are the memes? Send in … the memes …
"Elon Musk
@elonmusk
·
20 de jul de 2020
Both fairing halves caught from space by 
@SpaceX
 ships!
1,7 mil
4 mil
70 mil",@elonmusk,20 de jul de 2020,Both fairing halves caught from space by 
"Elon Musk
@elonmusk
·
17 de jul de 2020
If you’ve solved hard problems with phones / wearables (sealing, signal processing, inductive charging, power mgmt, etc), please consider working at engineering@neuralink.com
2,9 mil
5,9 mil
70,4 mil
Mostrar esta sequência",@elonmusk,17 de jul de 2020,"If you’ve solved hard problems with phones / wearables (sealing, signal processing, inductive charging, power mgmt, etc), please consider working at engineering@neuralink.com"
"Elon Musk
@elonmusk
·
17 de jul de 2020
Will those who write the algorithms ever realize their negativity bias?
3,6 mil
10 mil
131,7 mil",@elonmusk,17 de jul de 2020,Will those who write the algorithms ever realize their negativity bias?
"Elon Musk
@elonmusk
·
10 de jul de 2020
I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв.
1,6 mil
2,9 mil
61,4 mil",@elonmusk,10 de jul de 2020,"I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв."
"Elon Musk
@elonmusk
·
10 de jul de 2020
Best use of the term “Full Stack”?
IHOP
35,8%
GitHub
18,9%
Pornhub
45,4%
964.571 votos
·
Resultados finais
3,2 mil
6,6 mil
56,1 mil
Mostrar esta sequência",@elonmusk,10 de jul de 2020,Best use of the term “Full Stack”?
"Elon Musk
@elonmusk
·
9 de jul de 2020
If you can’t beat em, join em
Neuralink mission statement
4,6 mil
11,3 mil
150 mil
Mostrar esta sequência",@elonmusk,9 de jul de 2020,"If you can’t beat em, join em
Neuralink mission statement"
"Elon Musk
@elonmusk
·
22 de jul de 2020
Nothing has gaslit more people than the movie Gaslight
918
1,2 mil
35,1 mil",@elonmusk,22 de jul de 2020,Nothing has gaslit more people than the movie Gaslight
"Elon Musk
@elonmusk
·
5 de jul de 2020
Read The Story of Civilization by Will & Ariel Durant
3,1 mil
3,9 mil
70,2 mil",@elonmusk,5 de jul de 2020,Read The Story of Civilization by Will & Ariel Durant
"Elon Musk
@elonmusk
·
5 de jul de 2020
Beautiful fireworks in LA tonight
2,8 mil
5,3 mil
137,5 mil",@elonmusk,5 de jul de 2020,Beautiful fireworks in LA tonight
"Elon Musk
@elonmusk
·
4 de jul de 2020
Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.
7,9 mil
7,5 mil
95,7 mil",@elonmusk,4 de jul de 2020,Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.
"Elon Musk
@elonmusk
·
4 de jul de 2020
 Happy 4th of July!! 
4,4 mil
18,5 mil
242,4 mil",@elonmusk,4 de jul de 2020, Happy 4th of July!! 
"Elon Musk
@elonmusk
·
2 de jul de 2020
SEC, three letter acronym, middle word is Elon’s
8,2 mil
14,1 mil
107,6 mil",@elonmusk,2 de jul de 2020,"SEC, three letter acronym, middle word is Elon’s"
"Elon Musk
@elonmusk
·
2 de jul de 2020
Tesla will make fabulous short shorts in radiant red satin with gold trim
4,7 mil
12,4 mil
161,1 mil
Mostrar esta sequência",@elonmusk,2 de jul de 2020,Tesla will make fabulous short shorts in radiant red satin with gold trim
"Elon Musk
@elonmusk
·
2 de jul de 2020
Who wears short shorts? 
13,7 mil
16,8 mil
248,4 mil",@elonmusk,2 de jul de 2020,Who wears short shorts? 
"Elon Musk
@elonmusk
·
26 de jun de 2020
Who controls the memes,
controls the Universe
24,6 mil
125,1 mil
720,7 mil",@elonmusk,26 de jun de 2020,"Who controls the memes,
controls the Universe"
"Elon Musk
@elonmusk
·
26 de jun de 2020
Only a matter of time before someone steals a Tesla while playing GTA on a Tesla
3,4 mil
32,3 mil
349 mil
Mostrar esta sequência",@elonmusk,26 de jun de 2020,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla
"Elon Musk
@elonmusk
·
24 de jun de 2020
Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!
1,7 mil
2,3 mil
78,6 mil
Mostrar esta sequência",@elonmusk,24 de jun de 2020,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!
"Elon Musk
@elonmusk
·
22 de jun de 2020
Tentative date for Tesla Shareholder Meeting & Battery Day is Sept 15. Will include tour of cell production system.
1,5 mil
2,2 mil
31,6 mil",@elonmusk,22 de jun de 2020,Tentative date for Tesla Shareholder Meeting & Battery Day is Sept 15. Will include tour of cell production system.
"Elon Musk
@elonmusk
·
28 de jun de 2020
69 days after 4/20 again haha
8,9 mil
56,7 mil
512,1 mil",@elonmusk,28 de jun de 2020,69 days after 4/20 again haha
"Elon Musk
@elonmusk
·
22 de jun de 2020
Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
2,5 mil
2,6 mil
64,9 mil",@elonmusk,22 de jun de 2020,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
"Elon Musk
@elonmusk
·
22 de jun de 2020
Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1
1,1 mil
1,4 mil
35,5 mil",@elonmusk,22 de jun de 2020,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1
"Elon Musk
@elonmusk
·
21 de jun de 2020
We must pass The Great Filter
6,1 mil
16,4 mil
169,1 mil
Mostrar esta sequência",@elonmusk,21 de jun de 2020,We must pass The Great Filter
"Elon Musk
@elonmusk
·
21 de jun de 2020
Mars is my souldog
4 mil
11,3 mil
185 mil",@elonmusk,21 de jun de 2020,Mars is my souldog
"Elon Musk
@elonmusk
·
21 de jun de 2020
If heat death is the end of the universe, it really is all about the journey
3,4 mil
13,2 mil
142,8 mil",@elonmusk,21 de jun de 2020,"If heat death is the end of the universe, it really is all about the journey"
"Elon Musk
@elonmusk
·
19 de jun de 2020
Juneteenth is henceforth considered a US holiday at Tesla & SpaceX
5,8 mil
33,3 mil
398,9 mil",@elonmusk,19 de jun de 2020,Juneteenth is henceforth considered a US holiday at Tesla & SpaceX
"Elon Musk
@elonmusk
·
11 de jun de 2020
lol
12 mil
65 mil
509,6 mil",@elonmusk,11 de jun de 2020,lol
"Elon Musk
@elonmusk
·
6 de jun de 2020
The gerontocracy is out of touch with the people
6,2 mil
19,1 mil
148 mil",@elonmusk,6 de jun de 2020,"This will probably get me into trouble, but I feel I have to say it"
"Elon Musk
@elonmusk
·
1 de jun de 2020
Off Twitter for a while
21,3 mil
37,6 mil
510,7 mil",@elonmusk,1 de jun de 2020,Off Twitter for a while
"Elon Musk
@elonmusk
·
30 de mai de 2020
5 mins to T-0
16,4 mil
52,1 mil
819,7 mil",@elonmusk,30 de mai de 2020,5 mins to T-0
"Elon Musk
@elonmusk
·
22 de mai de 2020
Open your eyes, look up to the skies
23,4 mil
86,6 mil
583,2 mil",@elonmusk,22 de mai de 2020,"Open your eyes, look up to the skies"
"Elon Musk
@elonmusk
·
17 de mai de 2020
Take the red pill 
30,2 mil
94,7 mil
457,9 mil",@elonmusk,17 de mai de 2020,Take the red pill 
"Elon Musk
@elonmusk
·
15 de mai de 2020
The Age of Napoleon by Will & Ariel Durant is an amazing book
2,2 mil
2,8 mil
53 mil",@elonmusk,15 de mai de 2020,The Age of Napoleon by Will & Ariel Durant is an amazing book
"Elon Musk
@elonmusk
·
11 de jun de 2020
lol
12 mil
65 mil
509,6 mil",@elonmusk,6 de jun de 2020,The gerontocracy is out of touch with the people
"Elon Musk
@elonmusk
·
6 de jun de 2020
This will probably get me into trouble, but I feel I have to say it
7 mil
28,3 mil
284 mil
Mostrar esta sequência",@elonmusk,6 de jun de 2020,"This will probably get me into trouble, but I feel I have to say it"
"Elon Musk
@elonmusk
·
19 de mai de 2020
Cancel Cancel Culture!
14,1 mil
75,2 mil
516,7 mil
Mostrar esta sequência",@elonmusk,19 de mai de 2020,Cancel Cancel Culture!
"Elon Musk
@elonmusk
·
6 de mai de 2020
Wishing good vibes for all in 2nd half 2020
8,6 mil
60,9 mil
427,6 mil",@elonmusk,6 de mai de 2020,Wishing good vibes for all in 2nd half 2020
"Elon Musk
@elonmusk
·
3 de mai de 2020
Minecraft has amazing legs
4,3 mil
21,9 mil
249,7 mil
Mostrar esta sequência",@elonmusk,3 de mai de 2020,Minecraft has amazing legs
"Elon Musk
@elonmusk
·
1 de mai de 2020
Rage, rage against the dying of the light of consciousness
7,3 mil
17,3 mil
122,7 mil",@elonmusk,1 de mai de 2020,"Rage, rage against the dying of the light of consciousness"
"Elon Musk
@elonmusk
·
1 de mai de 2020
And the rocket's red glare, 
the bombs bursting in air
3,1 mil
5,3 mil
55,6 mil
Mostrar esta sequência",@elonmusk,1 de mai de 2020,"And the rocket's red glare, 
the bombs bursting in air"
"Elon Musk
@elonmusk
·
1 de mai de 2020
Tesla stock price is too high imo
12,1 mil
35,6 mil
186 mil",@elonmusk,1 de mai de 2020,Tesla stock price is too high imo
"Elon Musk
@elonmusk
·
1 de mai de 2020
I am selling almost all physical possessions. Will own no house.
34 mil
35,9 mil
252,3 mil
Mostrar esta sequência",@elonmusk,1 de mai de 2020,I am selling almost all physical possessions. Will own no house.
"Elon Musk
@elonmusk
·
29 de abr de 2020
FREE AMERICA NOW
44,3 mil
78,4 mil
311,1 mil",@elonmusk,29 de abr de 2020,FREE AMERICA NOW
"Elon Musk
@elonmusk
·
27 de abr de 2020
Silicon Valley has become Sanctimonious Valley
2,4 mil
8,8 mil
82,1 mil
Mostrar esta sequência",@elonmusk,27 de abr de 2020,Silicon Valley has become Sanctimonious Valley
"Elon Musk
@elonmusk
·
24 de abr de 2020
Mythic Quest is  MTTD
703
789
22,2 mil",@elonmusk,24 de abr de 2020,Mythic Quest is 
"Elon Musk
@elonmusk
·
23 de abr de 2020
Welcome 
@hiromichimizuno
 to the Tesla board! Honored to have you.
636
835
20,8 mil",@elonmusk,23 de abr de 2020,Welcome 
"Elon Musk
@elonmusk
·
14 de abr de 2020
Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature
1,3 mil
2,1 mil
42,4 mil
Mostrar esta sequência",@elonmusk,14 de abr de 2020,"Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature"
"Elon Musk
@elonmusk
·
11 de mai de 2020
Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me.
30,2 mil
87,2 mil
453,2 mil",@elonmusk,11 de mai de 2020,"Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me."
"Elon Musk
@elonmusk
·
1 de mai de 2020
Now give people back their FREEDOM
12,3 mil
28 mil
158,3 mil",@elonmusk,1 de mai de 2020,Now give people back their FREEDOM
"Elon Musk
@elonmusk
·
22 de abr de 2020
There are now 420 operational Starlink satellites  
8,7 mil
27,7 mil
271,9 mil",@elonmusk,22 de abr de 2020,There are now 420 operational Starlink satellites 
"Elon Musk
@elonmusk
·
14 de abr de 2020
Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature
1,3 mil
2,1 mil
42,4 mil
Mostrar esta sequência",@elonmusk,12 de abr de 2020,"Happy Easter!
Follow the "
"Elon Musk
@elonmusk
·
8 de abr de 2020
Great differences in technology exist in the world about which even hardcore technologists are unaware
2,4 mil
6,1 mil
75,1 mil
Mostrar esta sequência",@elonmusk,8 de abr de 2020,Great differences in technology exist in the world about which even hardcore technologists are unaware
"Elon Musk
@elonmusk
·
5 de abr de 2020
Music is a limbic resonator
2,3 mil
9 mil
87,4 mil",@elonmusk,5 de abr de 2020,Music is a limbic resonator
"Elon Musk
@elonmusk
·
4 de abr de 2020
u r o k
12,7 mil
43,1 mil
269,4 mil",@elonmusk,4 de abr de 2020,u r o k
"Elon Musk
@elonmusk
·
31 de mar de 2020
We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device & shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or 
@Tesla
 know.
11,9 mil
75,5 mil
294 mil",@elonmusk,31 de mar de 2020,"We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device & shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or "
"Elon Musk
@elonmusk
·
21 de mar de 2020
Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!
3,6 mil
9,4 mil
126,3 mil",@elonmusk,21 de mar de 2020,Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!
"Elon Musk
@elonmusk
·
18 de mar de 2020
Abysmal autocorrect might be the #1 reason people don’t fear AI
1,3 mil
4 mil
53,1 mil",@elonmusk,18 de mar de 2020,Abysmal autocorrect might be the #1 reason people don’t fear AI
"Elon Musk
@elonmusk
·
18 de mar de 2020
Fear the memesphere
2 mil
10,5 mil
109,2 mil
Mostrar esta sequência",@elonmusk,18 de mar de 2020,Fear the memesphere
"Elon Musk
@elonmusk
·
15 de mar de 2020
Fear is the mind-killer
9,8 mil
104,6 mil
444,6 mil",@elonmusk,15 de mar de 2020,Fear is the mind-killer
"Elon Musk
@elonmusk
·
11 de mar de 2020
We should be excited about the future & striving to go beyond the horizon!
3,3 mil
14 mil
122,1 mil",@elonmusk,11 de mar de 2020,We should be excited about the future & striving to go beyond the horizon!
"Elon Musk
@elonmusk
·
11 de mar de 2020
Moral condemnation used not for morality, but as a weapon for manipulation is messed up
1,1 mil
7,3 mil
59,2 mil
Mostrar esta sequência",@elonmusk,11 de mar de 2020,"Moral condemnation used not for morality, but as a weapon for manipulation is messed up"
"Elon Musk
@elonmusk
·
12 de abr de 2020
Happy Easter!
Follow the 
3,7 mil
7,8 mil
108,4 mil",@elonmusk,12 de abr de 2020,"Happy Easter!
Follow the "
"Elon Musk
@elonmusk
·
24 de mar de 2020
.
@Apple
 pls fix awetoekreqt
1,8 mil
6,8 mil
92,9 mil
Mostrar esta sequência",@elonmusk,24 de mar de 2020,.
"Elon Musk
@elonmusk
·
10 de mar de 2020
Scouting locations for Cybertruck Gigafactory. Will be central USA.
9,4 mil
5 mil
82,5 mil
Mostrar esta sequência",@elonmusk,10 de mar de 2020,Scouting locations for Cybertruck Gigafactory. Will be central USA.
"Elon Musk
@elonmusk
·
10 de mar de 2020
Tesla should have a mega rave cave under the Berlin Gigafatory
Y
90,2%
N
9,8%
772.987 votos
·
Resultados finais
3,8 mil
10,2 mil
71,9 mil
Mostrar esta sequência",@elonmusk,10 de mar de 2020,Tesla should have a mega rave cave under the Berlin Gigafatory
"Elon Musk
@elonmusk
·
10 de mar de 2020
Coachella should postpone itself until it stops sucking
4 mil
62,9 mil
486,7 mil
Mostrar esta sequência",@elonmusk,10 de mar de 2020,Coachella should postpone itself until it stops sucking
"Elon Musk
@elonmusk
·
6 de mar de 2020
Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.
721
1,7 mil
40,9 mil",@elonmusk,6 de mar de 2020,Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.
"Elon Musk
@elonmusk
·
6 de mar de 2020
The coronavirus panic is dumb
42,6 mil
333,4 mil
1,5 mi",@elonmusk,6 de mar de 2020,The coronavirus panic is dumb
"Elon Musk
@elonmusk
·
3 de mar de 2020
Mad respect for the makers of things
3,1 mil
25,4 mil
216,4 mil",@elonmusk,3 de mar de 2020,Mad respect for the makers of things
"Elon Musk
@elonmusk
·
2 de mar de 2020
Just want say that I support 
@Jack
 as Twitter CEO. He has a good .
2,3 mil
5,3 mil
70,6 mil",@elonmusk,2 de mar de 2020,Just want say that I support 
"Elon Musk
@elonmusk
·
15 de fev de 2020
Run a physics sim long enough & you’ll get intelligence
2,3 mil
6,1 mil
98,1 mil",@elonmusk,15 de fev de 2020,Run a physics sim long enough & you’ll get intelligence
"Elon Musk
@elonmusk
·
14 de fev de 2020
Only the heart senses beauty
2,4 mil
20,6 mil
135,6 mil",@elonmusk,14 de fev de 2020,Only the heart senses beauty
"Elon Musk
@elonmusk
·
10 de fev de 2020
Tesla April company talk will be from our Giga New York factory, where we make SolarGlass & several other products. Will also offer customer & media tours.
888
1,8 mil
34 mil
Mostrar esta sequência",@elonmusk,10 de fev de 2020,"Tesla April company talk will be from our Giga New York factory, where we make SolarGlass & several other products. Will also offer customer & media tours."
"Elon Musk
@elonmusk
·
11 de mar de 2020
To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you
2,2 mil
12,6 mil
136,8 mil",@elonmusk,11 de mar de 2020,"To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you"
"Elon Musk
@elonmusk
·
25 de fev de 2020
Rococo is alive & living in our hearts
549
835
20,5 mil",@elonmusk,25 de fev de 2020,Rococo is alive & living in our hearts
"Elon Musk
@elonmusk
·
14 de fev de 2020
Only the heart senses beauty
2,4 mil
20,6 mil
135,6 mil",@elonmusk,14 de fev de 2020,"Tesla April company talk will be from our Giga New York factory, where we make SolarGlass & several other products. Will also offer customer & media tours."
"Elon Musk
@elonmusk
·
10 de fev de 2020
Mars is to Earth, as Terminus was to Trantor
1 mil
3 mil
51,6 mil
Mostrar esta sequência",@elonmusk,10 de fev de 2020,"Mars is to Earth, as Terminus was to Trantor"
"Elon Musk
@elonmusk
·
6 de fev de 2020
Late night tweets … sigh
2,1 mil
6,4 mil
94,4 mil",@elonmusk,6 de fev de 2020,Late night tweets … sigh
"Elon Musk
@elonmusk
·
6 de fev de 2020
What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing but strawberries on all of Earth’s land? Then it would be Strawberry Fields Forever!
5,7 mil
12,6 mil
138,9 mil",@elonmusk,6 de fev de 2020,"What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing but strawberries on all of Earth’s land? Then it would be Strawberry Fields Forever!"
"Elon Musk
@elonmusk
·
6 de fev de 2020
Essentially all quotes can be ascribed to Churchill
814
1,3 mil
28,6 mil",@elonmusk,6 de fev de 2020,Essentially all quotes can be ascribed to Churchill
"Elon Musk
@elonmusk
·
6 de fev de 2020
No matter how many times u get hangry, you always think ur anger is real — Plato
851
7,2 mil
75,1 mil",@elonmusk,6 de fev de 2020,"No matter how many times u get hangry, you always think ur anger is real — Plato"
"Elon Musk
@elonmusk
·
5 de fev de 2020
Please send your resume to BuildStarship@spacex.com if you’re coming to the Starship career day in Boca Chica tomorrow
1,9 mil
3,8 mil
47 mil",@elonmusk,5 de fev de 2020,Please send your resume to BuildStarship@spacex.com if you’re coming to the Starship career day in Boca Chica tomorrow
"Elon Musk
@elonmusk
·
5 de fev de 2020
Giga Texas?
Hell yeah
80,2%
Nope
19,8%
305.724 votos
·
Resultados finais
5,4 mil
3,3 mil
38,7 mil",@elonmusk,5 de fev de 2020,Giga Texas?
"Elon Musk
@elonmusk
·
4 de fev de 2020
Starship career day at the Stargate building (Boca Chica Blvd, TX) this Thursday from 3pm to 9pm!
811
1,7 mil
26,9 mil
Mostrar esta sequência",@elonmusk,4 de fev de 2020,"Starship career day at the Stargate building (Boca Chica Blvd, TX) this Thursday from 3pm to 9pm!"
"Elon Musk
@elonmusk
·
3 de fev de 2020
Going max hardcore on design/production Starship here in Boca. It’s awesome! Feels a bit like a Mars simulator.
1,2 mil
2,2 mil
54,6 mil",@elonmusk,3 de fev de 2020,Going max hardcore on design/production Starship here in Boca. It’s awesome! Feels a bit like a Mars simulator.
"Elon Musk
@elonmusk
·
3 de fev de 2020
3,3 mil
8,1 mil
113,2 mil",@elonmusk,3 de fev de 2020,
"Elon Musk
@elonmusk
·
2 de fev de 2020
Tesla will hold a super fun AI party/hackathon at my house with the Tesla AI/autopilot team in about four weeks. Invitations going out soon.
6,4 mil
6,7 mil
101,2 mil",@elonmusk,2 de fev de 2020,Tesla will hold a super fun AI party/hackathon at my house with the Tesla AI/autopilot team in about four weeks. Invitations going out soon.
"Elon Musk
@elonmusk
·
10 de fev de 2020
Mars is to Earth, as Terminus was to Trantor
1 mil
3 mil
51,6 mil
Mostrar esta sequência",@elonmusk,6 de fev de 2020,Late night tweets … sigh
"Elon Musk
@elonmusk
·
6 de fev de 2020
All things in moderation, especially etymology
521
1,1 mil
22,4 mil",@elonmusk,6 de fev de 2020,"All things in moderation, especially etymology"
"Elon Musk
@elonmusk
·
30 de jan de 2020
Just wrote a song called “Don’t doubt yer vibe”
3,3 mil
17,5 mil
178,3 mil
Mostrar esta sequência",@elonmusk,30 de jan de 2020,Just wrote a song called “Don’t doubt yer vibe”
"Elon Musk
@elonmusk
·
30 de jan de 2020
2,6 mil
6,7 mil
104,9 mil",@elonmusk,30 de jan de 2020,
"Elon Musk
@elonmusk
·
28 de jan de 2020
Chairs are underappreciated
6,1 mil
32,6 mil
279,7 mil
Mostrar esta sequência",@elonmusk,28 de jan de 2020,Chairs are underappreciated
"Elon Musk
@elonmusk
·
28 de jan de 2020
The stars in Starship’s mirrored hull reflected
875
1,6 mil
50 mil",@elonmusk,28 de jan de 2020,The stars in Starship’s mirrored hull reflected
"Elon Musk
@elonmusk
·
19 de jan de 2020
Dragon high altitude, supersonic abort test is a risky mission, as it’s pushing the envelope in so many ways
1,3 mil
3 mil
70,5 mil",@elonmusk,19 de jan de 2020,"Dragon high altitude, supersonic abort test is a risky mission, as it’s pushing the envelope in so many ways"
"Elon Musk
@elonmusk
·
17 de jan de 2020
Dragon Spacecraft supersonic abort test coming up either tomorrow or Sunday, depending on weather 
@NASA
 
@SpaceX
513
1,4 mil
25,7 mil
Mostrar esta sequência",@elonmusk,17 de jan de 2020,"Dragon Spacecraft supersonic abort test coming up either tomorrow or Sunday, depending on weather "
"Elon Musk
@elonmusk
·
16 de jan de 2020
Megatons per year to orbit are needed for life to become multiplanetary
1,8 mil
3,7 mil
59,8 mil",@elonmusk,16 de jan de 2020,Megatons per year to orbit are needed for life to become multiplanetary
"Elon Musk
@elonmusk
·
11 de jan de 2020
We are trapped in a prison of fonts
1,8 mil
7,3 mil
96,7 mil",@elonmusk,11 de jan de 2020,We are trapped in a prison of fonts
"Elon Musk
@elonmusk
·
10 de jan de 2020
 Toss a coin to ur Witcher 
2,5 mil
27,2 mil
199,5 mil",@elonmusk,10 de jan de 2020,Bitcoin is *not* my safe word
"Elon Musk
@elonmusk
·
9 de jan de 2020
I put the art in fart
7 mil
63,4 mil
409,1 mil",@elonmusk,9 de jan de 2020,I put the art in fart
"Elon Musk
@elonmusk
·
8 de jan de 2020
 Tesla China Team 
     Such amazing progress!!
1,4 mil
2,9 mil
86,6 mil",@elonmusk,8 de jan de 2020, Tesla China Team 
"Elon Musk
@elonmusk
·
22 de jan de 2020
Want to play The Witcher game on your Tesla? (you can already watch the show on Tesla Netflix theater)
Yes [tosses coin]
85,4%
No, I have the plague
14,6%
690.248 votos
·
Resultados finais
3,8 mil
9,5 mil
80 mil",@elonmusk,22 de jan de 2020,Want to play The Witcher game on your Tesla? (you can already watch the show on Tesla Netflix theater)
"Elon Musk
@elonmusk
·
10 de jan de 2020
 Toss a coin to ur Witcher 
2,5 mil
27,2 mil
199,5 mil",@elonmusk,10 de jan de 2020, Toss a coin to ur Witcher 
"Elon Musk
@elonmusk
·
10 de jan de 2020
Bitcoin is *not* my safe word
2,6 mil
9,3 mil
116,9 mil",@elonmusk,10 de jan de 2020,Bitcoin is *not* my safe word
"Elon Musk
@elonmusk
·
1 de jan de 2020
Congratulations Tesla & SpaceX on great 2019! You rock!! Looking forward to epic 2020 
1,9 mil
7,4 mil
153,4 mil",@elonmusk,1 de jan de 2020,Congratulations Tesla & SpaceX on great 2019! You rock!! Looking forward to epic 2020 
"Elon Musk
@elonmusk
·
1 de jan de 2020
Carlos Gone
2,8 mil
18,3 mil
127,5 mil
Mostrar esta sequência",@elonmusk,1 de jan de 2020,Carlos Gone
"Elon Musk
@elonmusk
·
30 de dez de 2019
Rest in peace Syd Mead. Your art will endure.
463
2,4 mil
49,4 mil",@elonmusk,30 de dez de 2019,Rest in peace Syd Mead. Your art will endure.
"Elon Musk
@elonmusk
·
28 de dez de 2019
Build super safe, Earthquake-proof tunnels under cities to solve traffic
Definitely
66,5%
Maybe
17,5%
No, I like traffic
16%
1.458.548 votos
·
Resultados finais
10,4 mil
12,5 mil
81 mil
Mostrar esta sequência",@elonmusk,28 de dez de 2019,"Build super safe, Earthquake-proof tunnels under cities to solve traffic"
"Elon Musk
@elonmusk
·
26 de dez de 2019
Turn on auto navigate feature & car will activate traffic-based navigation to work, home or calendar, depending on context, as soon as you sit down. No input required at all.
1,1 mil
2 mil
44,3 mil",@elonmusk,26 de dez de 2019,"Turn on auto navigate feature & car will activate traffic-based navigation to work, home or calendar, depending on context, as soon as you sit down. No input required at all."
"Elon Musk
@elonmusk
·
23 de dez de 2019
Whoa … the stock is so high lol
5 mil
19,4 mil
225,5 mil",@elonmusk,23 de dez de 2019,Whoa … the stock is so high lol
"Elon Musk
@elonmusk
·
22 de dez de 2019
Just looked at my wiki for 1st time in years. It’s insane! Btw, can someone please delete “investor”. I do basically zero investing.
2,4 mil
8,5 mil
170,5 mil
Mostrar esta sequência",@elonmusk,22 de dez de 2019,"Just looked at my wiki for 1st time in years. It’s insane! Btw, can someone please delete “investor”. I do basically zero investing."
"Elon Musk
@elonmusk
·
21 de dez de 2019
The real reason for Looper was to travel back in time & stop a terrible calamity — the premiere of Cats!
1,5 mil
8,1 mil
117,2 mil
Mostrar esta sequência",@elonmusk,21 de dez de 2019,The real reason for Looper was to travel back in time & stop a terrible calamity — the premiere of Cats!
"Elon Musk
@elonmusk
·
20 de dez de 2019
Tesla holiday software update has FSD sneak preview, Stardew Valley, Lost Backgammon & a few other things
1,7 mil
3,5 mil
61,1 mil",@elonmusk,20 de dez de 2019,"Tesla holiday software update has FSD sneak preview, Stardew Valley, Lost Backgammon & a few other things"
"Elon Musk
@elonmusk
·
26 de dez de 2019
Just swipe down on Tesla nav button for car to automatically navigate to home, work or destination in calendar
1 mil
2,3 mil
57 mil",@elonmusk,26 de dez de 2019,"Just swipe down on Tesla nav button for car to automatically navigate to home, work or destination in calendar"
"Elon Musk
@elonmusk
·
19 de dez de 2019
You don’t hear much about element 43
2,5 mil
3,1 mil
68,3 mil",@elonmusk,19 de dez de 2019,You don’t hear much about element 43
"Elon Musk
@elonmusk
·
18 de dez de 2019
Never trust cynics, as they excuse their own bad deeds by telling themselves everyone does it
1,8 mil
16,2 mil
123,3 mil",@elonmusk,18 de dez de 2019,"Never trust cynics, as they excuse their own bad deeds by telling themselves everyone does it"
"Elon Musk
@elonmusk
·
12 de dez de 2019
If life is a video game, the graphics are great, but the plot is confusing & the tutorial is way too long
9,9 mil
172 mil
725,8 mil
Mostrar esta sequência",@elonmusk,12 de dez de 2019,"If life is a video game, the graphics are great, but the plot is confusing & the tutorial is way too long"
