Field1,Text,Text1,Text2
"Wendy O SpacePunk
@CryptoWendyO
·
26 de mar
$CAKE $BTS $DUCK $DDIM
2
5
27",$CAKE $BTS $DUCK $DDIM,@CryptoWendyO,26 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
26 de mar
What if this is the top for #bitcoin 

Are you prepared ?
Yes
40,2%
No
59,8%
2.291 votos
·
Resultados finais
52
3
25","What if this is the top for #bitcoin 

Are you prepared ?",@CryptoWendyO,26 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
25 de mar
If the market is upsetting to you then one can simply not look at their portfolio and go outside for the day
20
14
182",If the market is upsetting to you then one can simply not look at their portfolio and go outside for the day,@CryptoWendyO,25 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
24 de mar
Imagine being mad because someone is making money 

L
26
25
286","Imagine being mad because someone is making money 

L",@CryptoWendyO,24 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
24 de mar
The greatest gift received is appreciation.
25
13
188",The greatest gift received is appreciation.,@CryptoWendyO,24 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
23 de mar
Hot take: 

All crypto influencers need to be verified to stop folks from getting scammed 

It’s not for us but for the people 


@jack
 
@TwitterSupport
 
@verfied
 

Please do something
78
79
556
Mostrar esta sequência","Hot take: 

All crypto influencers need to be verified to stop folks from getting scammed 

It’s not for us but for the people 


@jack
 
@TwitterSupport
 
@verfied
 

Please do something",@CryptoWendyO,23 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
22 de mar
Normalize waking up at 3-5am daily.
123
37
453",Normalize waking up at 3-5am daily.,@CryptoWendyO,22 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
21 de mar
Some of you have came into a lot of money from crypto 

That’s great, but beware of the opportunist who will come to you because you have $$$

Get yourself a ride or die and don’t forget who was by your side before you made it 

Many will fail here
123
87
497","Some of you have came into a lot of money from crypto 

That’s great, but beware of the opportunist who will come to you because you have $$$

Get yourself a ride or die and don’t forget who was by your side before you made it 

Many will fail here",@CryptoWendyO,21 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
21 de mar
Doing crypto taxes, pray for me.
98
29
446","Doing crypto taxes, pray for me.",@CryptoWendyO,21 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
20 de mar
I like when folks tweet the same hot takes I’m thinking 

That way I don’t have to deal with drama but can still enjoy the tea 

It also allows me to continue to flip sh!tcoins so I can acquire more #bitcoin
12
5
47","I like when folks tweet the same hot takes I’m thinking 

That way I don’t have to deal with drama but can still enjoy the tea 

It also allows me to continue to flip sh!tcoins so I can acquire more #bitcoin",@CryptoWendyO,20 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
20 de mar
“Cussing is not available today”

LO
4
2
25","“Cussing is not available today”

LO",@CryptoWendyO,20 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
20 de mar
Let me rephrase this a different way 

My Tik Tok followers are shilling $BTT in my mentions 

This means they are investing in $BTT 

Ty
29
15
114","Let me rephrase this a different way 

My Tik Tok followers are shilling $BTT in my mentions 

This means they are investing in $BTT 

Ty",@CryptoWendyO,20 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
19 de mar
$DAFI might not be done yet 
6
3
44
Mostrar esta sequência",$DAFI might not be done yet ,@CryptoWendyO,19 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
18 de mar
Bought $WAX and $DAFI today 


28
9
127","Bought $WAX and $DAFI today 

",@CryptoWendyO,18 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
18 de mar
For those asking me about Bitcoin and crypto IRA and 401Ks please reach out to 
@AssetInvestment
 

They are 100% licensed and regulated to build such financial products and do an amazing job 

If you DM or email me I will send you to them
2
18","For those asking me about Bitcoin and crypto IRA and 401Ks please reach out to 
@AssetInvestment
 

They are 100% licensed and regulated to build such financial products and do an amazing job 

If you DM or email me I will send you to them",@CryptoWendyO,18 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
18 de mar
My TikTok family is taking profit,  paying debts off and improving their quality of life 

I make a few videos per week reminding them

This is so fxcking cool
14
7
188","My TikTok family is taking profit,  paying debts off and improving their quality of life 

I make a few videos per week reminding them

This is so fxcking cool",@CryptoWendyO,18 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
17 de mar
I kinda want a G wagon because Post Malone said that's what all the housewives pull up in 

Plus I believe it's considered a commercial vehicle and that tax write off 
17
1
77","I kinda want a G wagon because Post Malone said that's what all the housewives pull up in 

Plus I believe it's considered a commercial vehicle and that tax write off ",@CryptoWendyO,17 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
16 de mar
TikTok is shilling SAFEMOON hard 

Do what you want with that info
12
2
25
Mostrar esta sequência","TikTok is shilling SAFEMOON hard 

Do what you want with that info",@CryptoWendyO,16 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
14 de mar
Can we get the stimulus pump to cancel the India dump 
15
3
174",Can we get the stimulus pump to cancel the India dump ,@CryptoWendyO,14 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
14 de mar
I drove through my old neighborhood and I am so blessed 

It's like night and day compared to where I'm renting now 

We never forget where we came from and we stay giving back
12
6
180","I drove through my old neighborhood and I am so blessed 

It's like night and day compared to where I'm renting now 

We never forget where we came from and we stay giving back",@CryptoWendyO,14 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
14 de mar
I forgot how resilient I was.
11
2
107",I forgot how resilient I was.,@CryptoWendyO,14 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
13 de mar
I’m getting richer by the second by just holding #bitcoin
11
7
165
Mostrar esta sequência",I’m getting richer by the second by just holding #bitcoin,@CryptoWendyO,13 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
13 de mar
I don’t know what’s happening anymore, I’m just here watching everyone get rich and I’m here for it
36
16
365","I don’t know what’s happening anymore, I’m just here watching everyone get rich and I’m here for it",@CryptoWendyO,13 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
12 de mar
My mother is scolding me - HALP
34
2
75",My mother is scolding me - HALP,@CryptoWendyO,12 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
12 de mar
In order to achieve financial freedom one must mortgage moms house and rescue some intangible cat and potentially lose it all 


20
5
126","In order to achieve financial freedom one must mortgage moms house and rescue some intangible cat and potentially lose it all 

",@CryptoWendyO,12 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
12 de mar
Remote Job Opportunites in Crypto: 

Writers
Public Relations professionals
Account Managers
Social Media folks 

Serious inquiries please email:
hello@eakdigital.com

Please share!
5
23
48","Remote Job Opportunites in Crypto: 

Writers
Public Relations professionals
Account Managers
Social Media folks 

Serious inquiries please email:
hello@eakdigital.com

Please share!",@CryptoWendyO,12 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
12 de mar
I love alpha men
91
13
387",I love alpha men,@CryptoWendyO,12 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
12 de mar
My baby sister just finished her bachelor's degree tonight 

I'm at a complete loss for words because im so proud of her 

Her story is incredible 

Statistically, people like us don't make and we did! 

She is a true survivor 
29
3
248
Mostrar esta sequência","My baby sister just finished her bachelor's degree tonight 

I'm at a complete loss for words because im so proud of her 

Her story is incredible 

Statistically, people like us don't make and we did! 

She is a true survivor ",@CryptoWendyO,12 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
11 de mar
My gut and my indicators are conflicting with #bitcoin right now
27
3
110",My gut and my indicators are conflicting with #bitcoin right now,@CryptoWendyO,11 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
11 de mar
SOME OF YOU IN MY EMAILS, MENTIONS, DMS ARE MAKING ME CRY 

Thank you 
9
2
65","SOME OF YOU IN MY EMAILS, MENTIONS, DMS ARE MAKING ME CRY 

Thank you ",@CryptoWendyO,11 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
11 de mar
Speak your future into existence and it will come to be. 

I do believe in you.
25
10
159","Speak your future into existence and it will come to be. 

I do believe in you.",@CryptoWendyO,11 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
11 de mar
Please do not give anyone any personal information 

I have had an overwhelming amount of people email asking for help & including very personal things 

DO NOT SEND ANYONE:

Drivers License 
Phone #
Address
Pictures of your family 
Private keys 
Passwords
etc

Please be careful!
9
9
47","Please do not give anyone any personal information 

I have had an overwhelming amount of people email asking for help & including very personal things 

DO NOT SEND ANYONE:

Drivers License 
Phone #
Address
Pictures of your family 
Private keys 
Passwords
etc

Please be careful!",@CryptoWendyO,11 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
11 de mar
Does anyone know a mortgage lender who works with #Bitcoin, specifically in California

If so please email me 

cryptowendyo @ protonmail dot com
38
8
84
Mostrar esta sequência","Does anyone know a mortgage lender who works with #Bitcoin, specifically in California

If so please email me 

cryptowendyo @ protonmail dot com",@CryptoWendyO,11 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
10 de mar
You know, in my day it was more peaceful without the internet 

Technology provides unlimited capabilities to many despite of socIal classes 

But what did we sacrifice to get it and was it worth it?
25
2
112","You know, in my day it was more peaceful without the internet 

Technology provides unlimited capabilities to many despite of socIal classes 

But what did we sacrifice to get it and was it worth it?",@CryptoWendyO,10 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
10 de mar
Follow me on 
@The_O_Show_
 just in case ily good night
3
1
44","Follow me on 
@The_O_Show_
 just in case ily good night",@CryptoWendyO,10 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
9 de mar
#bitcoin is on her way to the last area of resistance before retesting all time high 
12
7
89",#bitcoin is on her way to the last area of resistance before retesting all time high ,@CryptoWendyO,9 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
9 de mar
I dont know what's worse 

Paying over $100 for gas fees 

or 

My fav Mexican restaurant forgetting to include their signature salsa 

Today is a very, very sad day 

L
37
3
116","I dont know what's worse 

Paying over $100 for gas fees 

or 

My fav Mexican restaurant forgetting to include their signature salsa 

Today is a very, very sad day 

L",@CryptoWendyO,9 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
9 de mar
Give me $2300 $ETH and give her to me now!
15
6
154",Give me $2300 $ETH and give her to me now!,@CryptoWendyO,9 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
9 de mar
Crypto exchanges customer service support is getting absolutely hammered on my TikTok mentions 

Guess who is being complained about the most....
34
2
69
Mostrar esta sequência","Crypto exchanges customer service support is getting absolutely hammered on my TikTok mentions 

Guess who is being complained about the most....",@CryptoWendyO,9 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
9 de mar
#bitcoin flipped $52,000 and is on her way to financial freedom 
13
13
281","#bitcoin flipped $52,000 and is on her way to financial freedom ",@CryptoWendyO,9 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
8 de mar
The great thing about $ETH being under $2000 and competitors in the market gas prices are pretty reasonable 

I'm paid under $100 to send a tx 

Today is a good day
11
1
52
Mostrar esta sequência","The great thing about $ETH being under $2000 and competitors in the market gas prices are pretty reasonable 

I'm paid under $100 to send a tx 

Today is a good day",@CryptoWendyO,8 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
7 de mar
What the hell was that!!!!!!
19
2
70",What the hell was that!!!!!!,@CryptoWendyO,7 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
6 de mar
$DOGE to $10.00 


150
145
940","$DOGE to $10.00 

",@CryptoWendyO,6 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
6 de mar
The purpose of marketing is to gain exposure that can be used later 

There are ethics involved and many don’t care as they would prefer pushback for a week 

They will capitalize on the increased attention later on and do the rinse and repeat tactic 

Realize it and ignore 
6
3
23","The purpose of marketing is to gain exposure that can be used later 

There are ethics involved and many don’t care as they would prefer pushback for a week 

They will capitalize on the increased attention later on and do the rinse and repeat tactic 

Realize it and ignore ",@CryptoWendyO,6 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
6 de mar
#bitcoin is in a max pain pattern 

This is also known as consolidation range 

This is a bullish pattern but requires patience 

Patience is needed for a breakout to $69,420

Many can not wait and become emotional 

Just vibe
27
17
220","#bitcoin is in a max pain pattern 

This is also known as consolidation range 

This is a bullish pattern but requires patience 

Patience is needed for a breakout to $69,420

Many can not wait and become emotional 

Just vibe",@CryptoWendyO,6 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
5 de mar
Hi anon, 

I get you don’t like me but going out of your way to harass me on multiple platforms is really creepy & makes me feel uneasy 

It’s not that I can’t handle it I just wish you would stop & block me

I’m a mom, imagine if some one did this you your mother

Ty
38
11
271","Hi anon, 

I get you don’t like me but going out of your way to harass me on multiple platforms is really creepy & makes me feel uneasy 

It’s not that I can’t handle it I just wish you would stop & block me

I’m a mom, imagine if some one did this you your mother

Ty",@CryptoWendyO,5 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
4 de mar
In 2010 ""Gas Money"" meant giving your friends money to fuel a car so you could go on a road trip 

In 2021 ""Gas Money"" means giving your friend money to send a Meta Mask transaction to ape into an illiquid defi project in hopes of making it all back in one trade
11
10
70","In 2010 ""Gas Money"" meant giving your friends money to fuel a car so you could go on a road trip 

In 2021 ""Gas Money"" means giving your friend money to send a Meta Mask transaction to ape into an illiquid defi project in hopes of making it all back in one trade",@CryptoWendyO,4 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
2 de mar
Sometimes I forget how important trend lines are
7
3
44",Sometimes I forget how important trend lines are,@CryptoWendyO,2 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
2 de mar
I wanted to share some altcoin setups I'm looking at but they all look pretty terrible on the 4H 

L
17
2
45","I wanted to share some altcoin setups I'm looking at but they all look pretty terrible on the 4H 

L",@CryptoWendyO,2 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
2 de mar
Friendly reminder it's not a good idea to take out a crypto loan to avoid paying taxes 

Crypto markets are volatile and if there is a gnarley swing you could get margin called and the amount you pay to Uncle Sam would be far less
7
4
34","Friendly reminder it's not a good idea to take out a crypto loan to avoid paying taxes 

Crypto markets are volatile and if there is a gnarley swing you could get margin called and the amount you pay to Uncle Sam would be far less",@CryptoWendyO,2 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
1 de mar
Your m0m made a terrible joke 

I am you mom
1
1
31","Your m0m made a terrible joke 

I am you mom",@CryptoWendyO,1 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
1 de mar
It's ok to take a break

I promise you have earned it.
19
9
150","It's ok to take a break

I promise you have earned it.",@CryptoWendyO,1 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
1 de mar
What happens when MicroStrategy stops buying #Bitcoin ?
124
8
179
Mostrar esta sequência",What happens when MicroStrategy stops buying #Bitcoin ?,@CryptoWendyO,1 de mar
"Wendy O SpacePunk
@CryptoWendyO
·
28 de fev
Not sure what worse 

Going to Walmart on a Sunday or market buying an illiquid clone of an alternative currency
8
1
60","Not sure what worse 

Going to Walmart on a Sunday or market buying an illiquid clone of an alternative currency",@CryptoWendyO,28 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
27 de fev
I'm going out for dinner and wine now.

Can I bring you home any leftovers?
28
2
90","I'm going out for dinner and wine now.

Can I bring you home any leftovers?",@CryptoWendyO,27 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
27 de fev
While getting my car serviced I put LO in her stroller and we walked and shopped with no social media just us. 

So cal this time of year is so nice and if you are a local you know I’m talking about
7
3
34","While getting my car serviced I put LO in her stroller and we walked and shopped with no social media just us. 

So cal this time of year is so nice and if you are a local you know I’m talking about",@CryptoWendyO,27 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
26 de fev
$CAKE  $CAKE  $CAKE 
23
14
135",$CAKE  $CAKE  $CAKE ,@CryptoWendyO,26 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
25 de fev
Did you buy the dip ANON?

I didn't
36
3
117","Did you buy the dip ANON?

I didn't",@CryptoWendyO,25 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
25 de fev
I don’t cry but if #bitcoin breaks $38K I may ...
56
4
194",I don’t cry but if #bitcoin breaks $38K I may ...,@CryptoWendyO,25 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
24 de fev
Good morning, 

Since we are all poor and crypto is DeAd give me your best food take

Oh, your shy?

I'll go first ...

Hazelnut coffee creamer is TRASH 
Pineapple belongs on Pizza 
Everyone should dip their sandwich in MAYO
Ketchup is a global phenomenon
100
3
139","Good morning, 

Since we are all poor and crypto is DeAd give me your best food take

Oh, your shy?

I'll go first ...

Hazelnut coffee creamer is TRASH 
Pineapple belongs on Pizza 
Everyone should dip their sandwich in MAYO
Ketchup is a global phenomenon",@CryptoWendyO,24 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
23 de fev
The positive thing about this gruesome drop is that it reminded me to make more profits when up 

I hope it impacted you the same
42
11
298","The positive thing about this gruesome drop is that it reminded me to make more profits when up 

I hope it impacted you the same",@CryptoWendyO,23 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
23 de fev
I'm canceling my portfolio, this way my 6 figure losses simply dont exist 
63
10
441","I'm canceling my portfolio, this way my 6 figure losses simply dont exist ",@CryptoWendyO,23 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
23 de fev
Emotions on the feed today:

Are we still having fun anon

Is it still a  sale 

Are you still buying the dip 

Beras will lose  

Bitcoin to the moon  

Net worth decimated 

I sold the top flat in fiat

Hedging in a spot long 

MY GIRLFRIEND LEFT ME
9
1
51","Emotions on the feed today:

Are we still having fun anon

Is it still a  sale 

Are you still buying the dip 

Beras will lose  

Bitcoin to the moon  

Net worth decimated 

I sold the top flat in fiat

Hedging in a spot long 

MY GIRLFRIEND LEFT ME",@CryptoWendyO,23 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
22 de fev
Some of you would rather hold an alternative currency to zero then pay the tax man his cut and roll over  your profit into an another asset and improve your quality of life 

And it shows
37
10
130
Mostrar esta sequência","Some of you would rather hold an alternative currency to zero then pay the tax man his cut and roll over  your profit into an another asset and improve your quality of life 

And it shows",@CryptoWendyO,22 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
21 de fev
I bought $ATOM 

I’ll either be a moron or a genius
124
44
621","I bought $ATOM 

I’ll either be a moron or a genius",@CryptoWendyO,21 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
21 de fev
#bitcoin broke all time high again 

What have you done to give back to your community?
22
5
112
Mostrar esta sequência","#bitcoin broke all time high again 

What have you done to give back to your community?",@CryptoWendyO,21 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
20 de fev
Are you still having fun yet?

Do you understand why you should pay yourself?

Thank you
14
4
115","Are you still having fun yet?

Do you understand why you should pay yourself?

Thank you",@CryptoWendyO,20 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
20 de fev
We did it you beautiful cartoon avatars 

1 $ETH is $2000
18
15
383","We did it you beautiful cartoon avatars 

1 $ETH is $2000",@CryptoWendyO,20 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
20 de fev
$ETH is officially a scam until it breaks $2000 and stays there
45
12
306",$ETH is officially a scam until it breaks $2000 and stays there,@CryptoWendyO,20 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
19 de fev
Hi, how was your day
47
1
95","Hi, how was your day",@CryptoWendyO,19 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
18 de fev
Me personally, the sexiest thing a man can do is donate to charity 

It can be his time or money 

Miss me with the cars, fancy dinners, etc 

A man who values the lives of others is a King
61
23
451","Me personally, the sexiest thing a man can do is donate to charity 

It can be his time or money 

Miss me with the cars, fancy dinners, etc 

A man who values the lives of others is a King",@CryptoWendyO,18 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
18 de fev
Getting rich in 2021:

Throw X at project Y

Look at markets for 5m daily 

Wait for project Y to 5X

Pull out initial and profit, keep a moon bag

Pull out more profit weekly
14
9
95","Getting rich in 2021:

Throw X at project Y

Look at markets for 5m daily 

Wait for project Y to 5X

Pull out initial and profit, keep a moon bag

Pull out more profit weekly",@CryptoWendyO,18 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
18 de fev
Good morning, 

The answer to your question is 

Maybe tomorrow.
8
50","Good morning, 

The answer to your question is 

Maybe tomorrow.",@CryptoWendyO,18 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
17 de fev
$ETH follows $BTC 

You know what this means...
74
47
672","$ETH follows $BTC 

You know what this means...",@CryptoWendyO,17 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
17 de fev
I honestly don't care what #Bitcoin is doing short term anymore 

It's given me a life I could have never imagined 

My daughter will never go without and I wont ever again
65
64
1,1 mil","I honestly don't care what #Bitcoin is doing short term anymore 

It's given me a life I could have never imagined 

My daughter will never go without and I wont ever again",@CryptoWendyO,17 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
17 de fev
Good morning, 

The answer to all of your questions is 

No.
27
2
121","Good morning, 

The answer to all of your questions is 

No.",@CryptoWendyO,17 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
17 de fev
Can you all just shut up about trading pattern XYZGFYBOOBIESABCDE

#Bitcoin breaking $50,000 and there is nothing you can do to stop it
17
3
102","Can you all just shut up about trading pattern XYZGFYBOOBIESABCDE

#Bitcoin breaking $50,000 and there is nothing you can do to stop it",@CryptoWendyO,17 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
16 de fev
I slept through #bitcoin kissing $50,000

How was it
95
9
325","I slept through #bitcoin kissing $50,000

How was it",@CryptoWendyO,16 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
16 de fev
I think I broke something in my hand 

Plz send ice wrap and Korean BBQ 

Also pump my bags 


23
2
118","I think I broke something in my hand 

Plz send ice wrap and Korean BBQ 

Also pump my bags 

",@CryptoWendyO,16 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
14 de fev
I’m going to the CECIL HOTEL for Valentimes day dinner tonight
53
5
174",I’m going to the CECIL HOTEL for Valentimes day dinner tonight,@CryptoWendyO,14 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
13 de fev
Tomorrow is Valentines Day, what do you have planned for your S/O?
76
6
70","Tomorrow is Valentines Day, what do you have planned for your S/O?",@CryptoWendyO,13 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
13 de fev
Crypto Tik Tok is buying $REEF
52
30
338",Crypto Tik Tok is buying $REEF,@CryptoWendyO,13 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
12 de fev
Happy Lunar Year to all of my friends and clients who celebrate 

I am sending you the warmest wishes, light, and love to you and your loved ones 
2
2
42","Happy Lunar Year to all of my friends and clients who celebrate 

I am sending you the warmest wishes, light, and love to you and your loved ones ",@CryptoWendyO,12 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
12 de fev
My worst investment action this year was being cheap and not market buying $AAVE 

Never again - I will always 10% market buy and set my limit orders for the rest
17
2
109","My worst investment action this year was being cheap and not market buying $AAVE 

Never again - I will always 10% market buy and set my limit orders for the rest",@CryptoWendyO,12 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
11 de fev
*Crypto Job Alert*

My partner @EKorhaliller is currently looking to hire someone specializing in public relations and with crypto marketing experience   

Please share this with anyone you may know and DM @EKorhaliller if interested with your CTA
11
6
21","*Crypto Job Alert*

My partner @EKorhaliller is currently looking to hire someone specializing in public relations and with crypto marketing experience   

Please share this with anyone you may know and DM @EKorhaliller if interested with your CTA",@CryptoWendyO,11 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
11 de fev
Screw altcoins, #bitcoin just broke all-time high 

Send it to $50,000 
32
15
299","Screw altcoins, #bitcoin just broke all-time high 

Send it to $50,000 ",@CryptoWendyO,11 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
11 de fev
$DOGE made everyone a genius 

It’s just a matter of time until that capital flows into defi and we become multi millionaires
29
20
207","$DOGE made everyone a genius 

It’s just a matter of time until that capital flows into defi and we become multi millionaires",@CryptoWendyO,11 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
10 de fev
Today on a podcast I guest appeared on we spoke about

#Bitcoin 
Mental health 
Abuse 
Helping community 
NFTs for the underserved as a means to earn revenue 
Alternative mental health remedies  
Being a decent fxcking human
7
4
45","Today on a podcast I guest appeared on we spoke about

#Bitcoin 
Mental health 
Abuse 
Helping community 
NFTs for the underserved as a means to earn revenue 
Alternative mental health remedies  
Being a decent fxcking human",@CryptoWendyO,10 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
10 de fev
Let the ivory tower celebs talk about #bitcoin and crypto

We have been slaves to the media for years 

Society is conditioned to blindly follow the leader

This is how we move forward
8
7
58","Let the ivory tower celebs talk about #bitcoin and crypto

We have been slaves to the media for years 

Society is conditioned to blindly follow the leader

This is how we move forward",@CryptoWendyO,10 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
9 de fev
#Bitcoin is ~148% above all 2017 all-time high and is currently trading at $46,500

There is no need to be upset anon

Love Mommy
5
2
54","#Bitcoin is ~148% above all 2017 all-time high and is currently trading at $46,500

There is no need to be upset anon

Love Mommy",@CryptoWendyO,9 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
8 de fev
Who will own more #bitcoin at the end of 2021???

@michael_saylor or 
@elonmusk
34
13
188","Who will own more #bitcoin at the end of 2021???

@michael_saylor or 
@elonmusk",@CryptoWendyO,8 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
8 de fev
Elon shilled you $DOGE but bought #Bitcoin
225
245
1,9 mil",Elon shilled you $DOGE but bought #Bitcoin,@CryptoWendyO,8 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
7 de fev
Will $DOGE take #bitcoin place in market cap
Yes
21%
No
68,8%
What’s market cap?
10,2%
1.656 votos
·
Resultados finais
30
5
22",Will $DOGE take #bitcoin place in market cap,@CryptoWendyO,7 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
7 de fev
Your Mom is accumulating $DOGE 

Literally.
18
14
114","Your Mom is accumulating $DOGE 

Literally.",@CryptoWendyO,7 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
7 de fev
The Puppy Bowl is better than the Super Bowl 

Change my mind.
18
5
63","The Puppy Bowl is better than the Super Bowl 

Change my mind.",@CryptoWendyO,7 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
6 de fev
$BNB is literally $74 and all you can think about is a meme coin 

LMFAO
34
23
284","$BNB is literally $74 and all you can think about is a meme coin 

LMFAO",@CryptoWendyO,6 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
6 de fev
Hey you, 

Yes you!!!

Go enjoy a delicious beverage on this beautiful Saturday 

You deserve it 
33
5
151","Hey you, 

Yes you!!!

Go enjoy a delicious beverage on this beautiful Saturday 

You deserve it ",@CryptoWendyO,6 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
6 de fev
The smartest thing I've done as a mother was taking LO's cash savings account and bought  #bitcoin below $10,000

That investment has 4X
36
14
394
Mostrar esta sequência","The smartest thing I've done as a mother was taking LO's cash savings account and bought  #bitcoin below $10,000

That investment has 4X",@CryptoWendyO,6 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
4 de fev
Is it really a good thing that 
@elonmusk
 is tweeting about $DOGE?
203
32
372","Is it really a good thing that 
@elonmusk
 is tweeting about $DOGE?",@CryptoWendyO,4 de fev
"Wendy O SpacePunk
@CryptoWendyO
·
3 de fev
Do you want to keep your wealth?

Keep a journal of your investments and trades
25
9
173","Do you want to keep your wealth?

Keep a journal of your investments and trades",@CryptoWendyO,3 de fev
